,state reward,moving average state reward,FMI,cmm similarity
0,-2879.968214005232,-2879.968214005232,0.1735783541316775,0.9047619
1,-2914.7694728553292,-2883.4483398902416,0.16110548214289247,0.88349515
2,-2651.3571990557016,-2860.2392258067875,0.22891992760656965,0.8516129
3,-2794.168528717756,-2853.6321560978845,0.1829638857145953,0.9326923
4,-2898.567584580183,-2858.1256989461144,0.1828989560737819,0.8467742
5,-2650.7603461809454,-2837.3891636695976,0.21243837302242818,0.8472222
6,-2637.5653815887867,-2817.406785461517,0.19742181733044553,0.8382353
7,-2668.1688434302805,-2802.482991258393,0.2011092984654438,0.95412844
8,-2888.3678992927075,-2811.0714820618246,0.17299572043614667,0.86725664
9,-2855.36632572636,-2815.500966428278,0.16182267881254697,0.8032787
10,-2627.3666404388846,-2796.687533829339,0.184506241605777,0.8869565
11,-2882.9660110138357,-2805.3153815477885,0.1777946631629873,0.85
12,-2991.572619982436,-2823.941105391253,0.17525271650646232,0.9484536
13,-2954.366955151409,-2836.9836903672685,0.1971879882571196,0.9137931
14,-2757.5688434302806,-2829.0422056735697,0.15814916709775062,0.8666667
15,-2957.9729346949607,-2841.935278575709,0.1388451677656068,0.8333333
16,-2840.9688434302807,-2841.8386350611668,0.1406216719894072,0.7479675
17,-2878.1713611323385,-2845.471907668284,0.1564183432509007,0.8440367
18,-2971.768528717756,-2858.1015697732314,0.18029830240087413,0.9074074
19,-2831.3685287177564,-2855.428265667684,0.18405451703422568,0.9166667
20,-3214.7741935487834,-2891.362858455794,0.12088443459742923,0.88235295
21,-3104.3738788362593,-2912.6639604938405,0.16210337751234322,0.9767442
22,-2951.37073170729,-2916.534637615185,0.15221691143293958,0.8712871
23,-3045.5729346949606,-2929.4384673231625,0.15094061082370758,0.90425533
24,-3180.5729346949606,-2954.5519140603424,0.1544926405872965,0.92391306
25,-3106.170416994765,-2969.7137643537844,0.16690734905377366,0.92783505
26,-3327.575137686357,-3005.499901687042,0.13246120535913505,0.9166667
27,-3186.575452398881,-3023.6074567582264,0.14873851097476104,0.98734176
28,-2999.97073170729,-3021.2437842531326,0.16449401013700415,0.9270833
29,-3136.176396538317,-3032.737045481651,0.13464460753651808,0.9736842
30,-3081.574508261308,-3037.6207917596166,0.1525678847174995,0.95348835
31,-3200.9757671114057,-3053.956289294796,0.11303325418387476,0.8888889
32,-3167.3767112508417,-3065.2983314904004,0.11686597290874082,0.9113924
33,-2993.37073170729,-3058.1055715120897,0.16387837746573966,0.9361702
34,-3068.975137686357,-3059.1925281295166,0.15170876138676279,0.9756098
35,-3290.378599527851,-3082.3111352693504,0.12197843367986655,0.9722222
36,-3269.376081825793,-3101.0176299249947,0.13811433161942097,0.96202534
37,-3376.7785995278505,-3128.5937268852804,0.11236401648277033,0.9577465
38,-3236.974508261308,-3139.4318050228835,0.14899838051510764,0.97530866
39,-3385.179543665424,-3164.006578887138,0.09713326161112856,0.95522386
40,-3281.3773406758905,-3175.743655066013,0.11929726157173777,0.9589041
41,-3439.7779701028016,-3202.147086569692,0.11587951199587322,0.9583333
42,-3434.3782848153264,-3225.3702063942555,0.1115671959446728,0.9710145
43,-3375.578914240375,-3240.391077178868,0.12136700910941023,1.0
44,-3463.1801730904726,-3262.6699867700286,0.09939023821727935,0.984375
45,-3349.179858377948,-3271.3209739308204,0.09713326161112856,0.95522386
46,-3352.778284815326,-3279.466705019271,0.12153545750291105,0.98571426
47,-3291.5792289528995,-3280.677957412634,0.11442591353812462,1.0
48,-3385.179543665424,-3291.128116037913,0.08765395102346295,0.9264706
49,-3483.5801730904727,-3310.373321743169,0.09174483527748864,0.96875
50,-3446.380173090473,-3323.9740068778997,0.0960200924600074,0.9692308
