,state reward,moving average state reward,FMI,cmm similarity
0,-2081.32132178694,-2081.32132178694,0.29924092265732605,0.6380697
1,-1756.7166010990738,-2048.8608497181535,0.31145477646524794,0.6869565
2,-1156.67946498394,-1959.6427112447323,0.4169608141525723,0.6490939
3,-1472.2536585271357,-1910.9038059729726,0.4269791511643323,0.6404321
4,-1093.0571203798056,-1829.1191374136558,0.4267366496292279,0.5851756
5,-1635.4671911805867,-1809.753942790349,0.4450539115180378,0.7173524
6,-1072.637922886014,-1736.0423407999156,0.39129476020714643,0.45590994
7,-906.992604252696,-1653.1373671451936,0.37429486246369215,0.30990726
8,-676.5995279282331,-1555.4835832234976,0.48764672670252884,0.42044833
9,-811.5998426407575,-1481.0952091652237,0.36231977112167874,0.31113425
10,-903.4215578347445,-1423.3278440321758,0.3800311112500026,0.3682477
11,-1318.0033044785262,-1412.7953900768107,0.44606574050698683,0.44101125
12,-1045.0215578347445,-1376.0180068526042,0.47275742381476255,0.49408984
13,-416.12431156039236,-1280.0286373233832,0.41983006699778586,0.2835069
14,-695.1211644351482,-1221.5378900345597,0.460891958263359,0.3286845
15,-986.7995279282331,-1198.064053823927,0.5580278551370893,0.5474661
16,-894.9523210048675,-1167.752880542021,0.4419478443198736,0.35101476
17,-723.4363493233919,-1123.3212274201583,0.39277067313285996,0.38934994
18,-770.1249409854412,-1088.0015987766865,0.4406548280525638,0.31059772
19,-455.0742722094059,-1024.7088661199584,0.45064971103033824,0.26979867
20,-1241.1538945674895,-1046.3533689647115,0.4024175775748263,0.3026694
21,-1080.9705743461848,-1049.8150895028589,0.5586653471976326,0.54564756
22,-877.5523210048675,-1032.58881265306,0.5487590754540184,0.54055995
23,-778.5658536583185,-1007.1865167535858,0.5333824779359193,0.50666666
24,-714.9142407596111,-977.9592891541884,0.473261179361815,0.34281263
25,-616.5815892845392,-941.8215191672234,0.4996334964605795,0.48259386
26,-1261.0391817361117,-973.7432854241123,0.43356693801555024,0.4981378
27,-629.0852871477604,-939.277485596477,0.5256038735386072,0.36680102
28,-972.3910306900739,-942.5888401058367,0.651780327100851,0.75149703
29,-1083.4196695595979,-956.6719230512128,0.5610784054140451,0.730198
30,-731.2007867783308,-934.1248094239247,0.4441384143860839,0.4467005
