,state reward,moving average state reward,FMI,cmm similarity
0,-1513.0876475170255,-1513.0876475170255,0.4571938636726521,0.8348624
1,-1432.6586939424276,-1505.0447521595659,0.38021388317327365,0.60988075
2,-1541.2401258736847,-1508.6642895309778,0.4025895678545379,0.52068967
3,-1492.0322580605746,-1507.0010863839375,0.4388012898037867,0.551495
4,-1289.85743509233,-1485.286721254777,0.40273231797326414,0.51342285
5,-832.0080251812934,-1419.9588516474287,0.36923977764838894,0.3407053
6,-66.82140047550202,-1284.645106530236,0.48430891996897,0.2586655
7,-503.11738788485525,-1206.492334665698,0.4323186958831507,0.31281263
8,0.4000000059604645,-1085.8031011985322,0.49685881985598973,0.2544
9,-320.03965383172033,-1009.2267564618511,0.48351986844214184,0.27239972
10,0.4000000059604645,-908.26408081507,0.49685881985598973,0.2544
11,-554.1494885921478,-872.8526215927777,0.48802652124010154,0.35411766
12,-170.06388669610024,-802.57374810311,0.5147854380902865,0.31811616
13,0.4000000059604645,-722.276373292203,0.49685881985598973,0.2544
14,-689.1051140666008,-718.9592473696428,0.43210609707631414,0.2818411
15,-489.401730915904,-696.0034957242689,0.5388695204457814,0.5507692
16,-854.8316286355257,-711.8863090153945,0.43215067623971404,0.50334287
17,-599.7400472164154,-700.6716828354967,0.5599479328714114,0.47619048
18,-861.4089693188668,-716.7454114838337,0.44006643632493764,0.4459956
19,-301.529346960783,-675.2238050315286,0.4161226879798515,0.26853275
20,-1274.238867023587,-735.1253112307345,0.349877972946208,0.45639864
21,-700.5712037712335,-731.6699004847844,0.6013412355037475,0.6373534
22,-752.7466561794281,-733.7775760542488,0.5609427881260556,0.52948976
23,-715.5970102280378,-731.9595194716277,0.5511114404939766,0.60370696
24,-943.6335169106721,-753.1269192155322,0.38967438896901424,0.44206774
25,-805.0398111611604,-758.318208410095,0.5655238781347993,0.72057074
26,-935.8555468022823,-776.0719422493138,0.48019752164078616,0.68895346
27,-785.8520849645138,-777.0499565208338,0.4735592573606565,0.58541894
28,-585.4347757607699,-757.8884384448274,0.6072261785008547,0.7693222
29,-952.6193548470735,-777.3615300850521,0.5137761519113596,0.6184486
30,-321.29378441572186,-731.754755518119,0.6025121332470721,0.46982956
31,-363.8808811724186,-694.967368083549,0.6287978495353144,0.5790147
32,-886.6001573532819,-714.1306470105224,0.5411305077203686,0.6007227
33,-653.7856805473566,-708.0961503642058,0.5596098904070947,0.66255146
34,-411.3403619289398,-678.4205715206791,0.4339902361285921,0.33022466
35,-427.0058221787214,-653.2790965864833,0.5964944788480366,0.6462882
36,-164.11046417951584,-604.3622333457866,0.7826273682537919,0.7858805
37,-390.9765538841486,-583.0236653996228,0.7296903635728303,0.76510066
38,-327.34413847923275,-557.4557127075839,0.7267736865750326,0.65849054
39,-162.33060581088066,-517.9432020179136,0.8514004714707539,0.848882
40,-386.7658536583185,-504.8254671819541,0.7181933418815637,0.6979092
41,-563.180645146966,-510.6609849784553,0.44978887313398136,0.41476923
42,-371.1520062923431,-496.7100871098441,0.7634281091977939,0.7824335
43,-1060.596380802989,-553.0987164791586,0.4411472038787285,0.45385778
44,-338.78851298987865,-531.6676961302306,0.6005832036755475,0.6121024
45,-102.31801730990409,-488.732728248198,0.8754580368099257,0.8547072
46,-440.11109360456464,-483.8705647838347,0.5787513532885056,0.47085202
47,-329.79480724036694,-468.46298902948797,0.7049706281397714,0.7599294
48,-458.1658536583185,-467.4332754923711,0.8048067951649249,0.89363724
49,-310.50794647932054,-451.740742591066,0.7779920161080117,0.74384236
50,-688.6023603409528,-475.4269043660547,0.5113654956158871,0.4941741
51,-305.75263571739197,-458.4594775011884,0.6691014822288655,0.62204725
52,-874.0158929944038,-500.01511905050995,0.44731657479912956,0.54196894
53,-420.36207709312436,-492.0498148547714,0.6461721520097679,0.68350166
54,-396.954209280014,-482.5402542972957,0.7165455205111895,0.70842654
55,-247.50731705427168,-459.0369605729933,0.5953150712014046,0.4925142
56,-383.1208497226238,-451.4453494879563,0.5006822719441364,0.4003795
57,-446.7516915798187,-450.97598369714257,0.5600525549490816,0.47693977
58,-141.25381589531898,-420.0037669169602,0.6320050291549628,0.47919405
59,-487.5614476680755,-426.75953499207174,0.7533524714185018,0.79982746
60,-362.7765538841486,-420.36123688127947,0.6208455165506587,0.6109091
61,-135.86955152153968,-391.9120683453055,0.7582491407704898,0.63577235
62,-317.7177025973797,-384.49263177051296,0.6271274218918157,0.55108
63,-214.52179386019705,-367.49554797948133,0.7880348308534038,0.7837014
64,-46.50637291669845,-335.39663047320306,0.8130208970610898,0.7057793
65,-825.4184106945992,-384.3988084953427,0.5109308145145582,0.54522824
66,-193.47395749688147,-365.3063233954966,0.7060166873999025,0.57403654
67,-333.3560975551605,-362.11130081146297,0.7585736984164049,0.74610245
68,-371.12651454806326,-363.012822185123,0.7449177636539701,0.8059034
69,-260.7132966220379,-352.78286962881447,0.631354978314248,0.5311159
70,-425.1863099724054,-360.0232136631736,0.7051676741836582,0.72639227
71,-190.52116443514822,-343.07300874037105,0.6813918983175079,0.5798784
72,-195.88717542290686,-328.35442540862465,0.742157392818298,0.6396345
73,-373.5554681301117,-332.8745296807734,0.6148245639900852,0.5668586
74,0.3531077802181244,-299.5517659346742,0.8032405329343634,0.654321
75,-538.6092840313911,-323.4575177443459,0.6703025898093414,0.79470897
76,-312.3457120418548,-322.34633717409685,0.8435375893795644,0.8527316
77,-178.50416992902754,-307.9621204495899,0.7442731121514062,0.6729441
78,-200.13469707369805,-297.1793781120008,0.8750514586076749,0.8931174
79,-337.5743508964777,-301.2188753904485,0.7770249575263645,0.8894472
80,-264.9564122676849,-297.59262907817214,0.8129975107981124,0.8680739
81,-309.9315499484539,-298.8265211652003,0.7641751601623348,0.79225063
82,-245.09158142805097,-293.4530271914854,0.7010986760937402,0.58066213
83,-131.13060581088067,-277.2207850534249,0.9409748749148137,1.0
84,-242.13343822360036,-273.71205037044246,0.8049924200892246,0.788305
85,-118.50920532941818,-258.19176586634006,0.9403992383090799,0.9350348
86,-153.92368213534354,-247.76495749324042,0.8153150441187605,0.7759104
87,-643.0042486160993,-287.28888660552633,0.6702335658007694,0.78914404
88,-126.32179386019706,-271.1921773309934,0.9270150247690365,0.98932385
89,-102.91487018465996,-254.36444661636006,0.9057326126837562,0.8936978
90,-144.32619983553886,-243.36062193827794,0.8736231558794415,0.8703704
91,-889.0451612889766,-307.9290758733478,0.4997100670655332,0.6705277
92,-81.91487018465996,-285.32765530447904,0.9057326126837562,0.8936978
93,-229.56113295555113,-279.75100306958626,0.8033109155875274,0.88951844
94,-211.55924468040465,-272.9318272306681,0.8297334451712318,0.89701897
95,-105.91864673495293,-256.2305091810966,0.8497744177605141,0.8185745
96,-147.91046417951583,-245.39850468093852,0.9589209746421731,0.97721726
97,-151.5252556979656,-236.01117978264122,0.8204799229478602,0.787598
98,-152.72808811068535,-227.68287061544564,0.8694753066817918,0.86946386
99,-351.9554681301117,-240.11013036691224,0.8076150462982877,0.8957346
100,0.30401259660720825,-216.0687160705603,1.0,1.0
101,-166.5186467349529,-211.11370913699955,0.8497744177605141,0.8185745
102,-389.1369000613689,-228.9160282294365,0.690258834034731,0.6204559
103,-544.5740361839532,-260.4818290248882,0.6950659798956721,0.77196264
104,-231.91864673495292,-257.6255107958947,0.8212567161100461,0.7832512
105,-228.95924468040465,-254.7588841843457,0.8297334451712318,0.89701897
106,-188.72116443514824,-248.15511220942594,0.9599167994497199,1.0
107,-326.748859167099,-256.0144869051932,0.8598747106623945,0.92007107
108,-333.34413847923275,-263.7474520625972,0.8891846910605333,0.9567568
109,-162.31738788485526,-253.604445644823,0.91413570970685,0.9128405
110,-251.74854445457458,-253.41885552579816,0.8212156770569987,0.84831
111,-315.9274586856365,-259.669715841782,0.8439880587843759,0.8347233
112,-281.7535798549652,-261.87810224310033,0.8276834752534069,0.8714653
113,-357.9661683708429,-271.4869088558746,0.8447492954709267,0.9563492
114,-254.7441384792328,-269.81263181821043,0.8965635909720723,0.94778067
115,-1609.70495672822,-403.8018643092114,0.446621475103844,0.9050279
116,-288.32179386019703,-392.25385726431,0.9046257062110873,0.9167334
117,-420.36963020861145,-395.06543455874015,0.7246021794858578,0.8124402
118,-427.5271439731121,-398.31160550017734,0.8539664191683864,0.9214801
119,-339.3800157219171,-392.4184465223513,0.726670646795916,0.8218111
120,-120.93847365379332,-365.27044923549556,0.8142755087790071,0.8082192
121,-554.1627065330744,-384.15967496525343,0.6286737468743496,0.65604573
122,-22.49661682844162,-347.9933691515722,0.9921954033829585,1.0
123,-205.50416992902754,-333.74444922931775,0.7952857559301824,0.76203966
124,-501.3837922722101,-350.508383533607,0.6882892071914466,0.7410009
125,-290.70354050397873,-344.5278992306442,0.6655184103796858,0.6075949
126,-200.7444531917572,-330.1495546267555,0.8625600553823851,0.9044369
127,-461.1583005428314,-343.25042921836314,0.843621901529371,0.9230769
128,-471.3812745720148,-356.06351375372833,0.670364328218146,0.7746479
129,-480.9765538841486,-368.5548177667704,0.7190840702159224,0.8235294
130,-83.71675845980644,-340.071011836074,0.8900319054138931,0.8738739
131,-286.529346960783,-334.7168453485449,0.7848923021286274,0.75662136
132,-200.12053501009942,-321.2572143147004,0.8592446303378733,0.8623925
133,-545.1781274467706,-343.64930562790744,0.7456162333467096,0.80734766
134,-134.1180173099041,-322.6961767961071,0.8754580368099257,0.8547072
135,-593.7479150295258,-349.801350619449,0.6828367869923021,0.6483893
136,-177.26231313347816,-332.5474468708519,0.6253055948817597,0.4469579
137,-377.167741933465,-337.00947637711323,0.8453189193265421,0.9545903
138,-377.7636506706476,-341.0848938064667,0.7772847324904902,0.8263889
139,-708.3400472164154,-377.81040914746154,0.7050504061373968,0.8196721
140,-474.9743508964777,-387.52680332236315,0.7421620267092897,0.85439837
141,-469.4944138407707,-395.72356437420393,0.7051039316290036,0.60011095
142,-148.5315499484539,-371.0043629316289,0.9058780402086654,0.9322874
143,0.30401259660720825,-333.8735253788053,1.0,1.0
144,-284.7655389457941,-328.9627267355042,0.7922206535504795,0.8833652
145,-658.5787568718195,-361.9243297491357,0.6364169142622542,0.7406282
146,-363.95263571739196,-362.12716034596133,0.7964956964686197,0.92797494
147,-261.9054287791252,-352.1049871892777,0.9851599353402841,1.0
148,-297.3249409854412,-346.6269825688941,0.7271611079167081,0.64514184
149,-487.57309204638,-360.72159351664266,0.8341157292377924,0.9375
150,-296.12179386019704,-354.2616135509981,0.7169240527944964,0.67045456
151,-291.9400472164154,-348.02945691753985,0.8348586079939974,0.9591837
152,-371.77277733385563,-350.40378895917144,0.8403685575997542,1.0
153,-385.4896931529045,-353.91237937854476,0.8171580249224673,0.8436214
154,-277.5825334221125,-346.2793947829016,0.8393942169154861,1.0
155,-315.3469708919525,-343.18615239380665,0.661726709653792,0.65410197
156,-710.7636506706476,-379.94390222149076,0.7354630871511001,0.8879023
157,-453.96711250841616,-387.3462232501833,0.7345255568034639,0.85848075
158,-508.5907159775495,-399.4706725229199,0.7896422403182798,0.9677047
159,-462.97340675890445,-405.8209459465184,0.7457439220562504,0.8379942
160,-239.16742722094057,-389.15559407396063,0.7409859218730455,0.73493975
161,-216.91738788485526,-371.93177345505006,0.8198364319516982,0.7827927
162,-398.71675845980644,-374.6102719555257,0.8088020308925694,0.85776234
163,-197.74130606651306,-356.92337536662444,0.9095851204706406,0.9962582
164,-91.4519276201725,-330.37623059197927,0.7839514488016188,0.6337886
165,-623.2033044785261,-359.65893798063394,0.6114782174789979,0.65358365
166,-437.76868607103825,-367.46991278967437,0.6968802031604222,0.7389079
167,-1229.2577498048543,-453.64869649119237,0.5314620617475184,0.7536232
168,-127.52871753573417,-421.03669859564656,0.9461784622827372,1.0
169,-410.76648308336735,-420.00967704441865,0.8696115035496504,0.98993963
170,-240.92431156039237,-402.10114049601606,0.8381817063474908,0.8455477
171,-80.11644374728202,-369.90267082114264,0.9535016008284014,1.0
172,-349.5812745720148,-367.8705311962299,0.8384187439340993,1.0
173,-197.1466561794281,-350.7981436945497,0.877097011175347,0.9687204
174,-455.11109360456464,-361.22943868555126,0.5664175705329052,0.52149177
175,-146.0852871477604,-339.71502353177215,0.7403551816023692,0.64075994
176,-102.28654599785804,-315.97217577838074,0.7940518181267674,0.7077962
177,-505.601730915904,-334.93513129213306,0.7366705545525549,0.9494311
178,-125.12745868563651,-313.9543640314834,0.9299107871132285,0.97590363
179,-287.1520062923431,-311.2741282575694,0.8815149014281798,0.97707736
180,-248.73029109835625,-305.01974454164804,0.7427053049307528,0.76228845
181,-124.520220297575,-286.9697921172408,0.9320267177754553,0.9792925
182,-358.5762391716242,-294.13043682267914,0.7500384619955087,0.8603015
183,-102.31801730990409,-274.94919487140163,0.8754580368099257,0.8547072
184,-105.92997638583184,-258.04727302284465,0.9431465253335626,1.0
185,-213.34634146690368,-253.57717986725058,0.8394603511612782,0.8553055
186,-655.6221872597932,-293.78168060650484,0.6039658678699137,0.7933673
187,-309.354209280014,-295.3389334738558,0.8821748159474858,1.0
188,-560.1356412112713,-321.81860424759736,0.7704394005773298,0.89885294
189,-344.73690006136894,-324.1104338289745,0.7836335418550757,0.80569106
190,-207.9623918056488,-312.49562962664197,0.8900247334690083,1.0
191,-411.9340676486492,-322.4394734288427,0.7252104884788471,0.77088714
192,-302.7469708919525,-320.47022317515365,0.828374963869426,0.86
193,-359.1403619289398,-324.3372370505323,0.8326170269616905,0.85667485
194,-507.3425649166107,-342.6377698371401,0.7187158983279648,0.68715084
195,-399.37151848375794,-348.3111447018019,0.6871162880608119,0.72789115
196,-397.54948859214784,-353.2349790908365,0.7407173041144802,0.73134327
197,-257.74350905418396,-343.6858320871712,0.8253596578344432,0.85738117
198,-247.55326514244078,-334.0725753926982,0.8932370012631204,1.0
199,-436.5696302086115,-344.3222808742895,0.7236368869609884,0.7267129
200,-376.56081824302674,-347.5461346111632,0.7105045785187067,0.75778544
201,-102.91959087252617,-323.0834802372995,0.8976658922144698,0.8922248
202,-272.73847365379333,-318.0489795789489,0.8114520106098624,0.8185389
203,-124.51675845980644,-298.6957574670347,0.8532801391221164,0.8393393
204,-328.53280879855157,-301.6794626001864,0.7243049079259336,0.7425822
205,-601.0136900067329,-331.61288534084105,0.7585132435736529,0.9908735
206,-526.5696302086114,-351.1085598276181,0.7253377771161489,0.73968256
207,-444.3614476680755,-360.43384861166385,0.7279630367904304,0.7497976
208,-83.70228165388107,-332.76069191588556,0.9397794889350654,0.9432624
209,-507.3970102280378,-350.2243237471008,0.6999051711415288,0.82526314
210,-482.78693939745426,-363.48058531213616,0.7894582646584947,0.9391304
211,-233.74319434165955,-350.5068462150885,0.9100277868457776,1.0
212,-277.50605820417405,-343.2067674139971,0.8829889648249846,0.95126355
213,-286.56428009569646,-337.54251868216704,0.8638967023174468,1.0
214,-248.16679779589174,-328.6049465935395,0.857471289898837,0.9628543
215,-320.1510621547699,-327.75955814966255,0.826502548584005,0.90697676
216,-654.4121164441109,-360.4248139791074,0.6790002471124742,0.8348519
217,-555.3431943416596,-379.9166520153627,0.6204899266456434,0.5590937
218,-260.1642800956964,-367.9414148233961,0.7662834973129905,0.83454543
219,-189.32431156039237,-350.0797044970957,0.7723258571557554,0.71943885
220,-1070.8262785226107,-422.1543618996472,0.6161195966166438,0.76369864
221,-215.1356412112713,-401.45248983080967,0.8381817063474908,0.8455477
