,state reward,moving average state reward,FMI,cmm similarity
0,-2575.1543666392563,-2575.1543666392563,0.25717706022150194,0.8071066
1,-2195.9521636515856,-2537.2341463404896,0.2305051336874427,0.76719576
2,-2403.5458693899213,-2523.865318645433,0.25300624113786446,0.74222225
3,-2442.554681351781,-2515.734254916068,0.2415178120628363,0.8076923
4,-2492.9543666392565,-2513.4562660883867,0.2282056559218695,0.7759563
5,-2344.7496459476647,-2496.5856040743142,0.2406081372219711,0.8032787
6,-2349.549645947665,-2481.8820082616494,0.26203163469898244,0.87356323
7,-2780.9578284807503,-2511.7895902835594,0.21493653813026486,0.8435374
8,-2455.156884343177,-2506.126319689521,0.21847391917163628,0.82165605
9,-2661.556884343177,-2521.669376154887,0.2248696280010187,0.8543046
10,-2413.76066089347,-2510.878504628745,0.23137558268064906,0.8951049
11,-2416.155310780555,-2501.406185243926,0.23506687505808965,0.85987264
12,-2777.36097560972,-2529.001664280505,0.22313868124434816,0.8857143
13,-2824.1587726183234,-2558.517375114287,0.20145491671766605,0.8150685
14,-2661.5622344598173,-2568.8218610488398,0.21468554837535597,0.8759124
15,-2447.9527930766344,-2556.734954251619,0.236003446672382,0.76804125
16,-2585.3584579057992,-2559.597304617037,0.22335890285452986,0.81595093
17,-1501.114398111403,-2453.7490139664737,0.33632093024678567,0.7138889
18,-2508.561290322244,-2459.230241602051,0.20359124912202192,0.85294116
19,-2787.5672698676585,-2492.063944428612,0.19255039855677403,0.91964287
20,-2564.349645947665,-2499.2925145805175,0.2424608362068389,0.7864583
21,-1414.089535792172,-2390.772216701683,0.3625858952972819,0.6091743
22,-1185.4533438146113,-2270.240329412976,0.4135602383766037,0.5269663
23,-2333.941778127104,-2276.6104742843886,0.2672685728081036,0.76419216
24,-1595.2920534923671,-2208.4786322051864,0.4014138844687163,0.6946108
25,-1838.3093627035616,-2171.461705255024,0.30042811467027547,0.54027504
26,-1346.2328874856232,-2088.9388234780836,0.40156836271494667,0.47568095
27,-275.1057434916496,-1907.5555154794401,0.43341115039564826,0.27811736
28,-1156.670967745781,-1832.4670607060743,0.3794136953182172,0.47015706
29,-1540.0750590085984,-1803.2278605363267,0.2562431536996068,0.37121212
30,-290.65255704522133,-1651.9703301872162,0.4637820533227299,0.2559209
31,-1139.8646734803915,-1600.7597645165338,0.4190846636539509,0.5403226
32,-335.7183320224285,-1474.2556212671234,0.4225726259946401,0.2928294
33,-504.3948072403669,-1377.2695398644478,0.378177870479683,0.28779677
34,-121.45790715813636,-1251.6883765938169,0.4538939103802654,0.2532833
35,-861.3151848971844,-1212.6510574241538,0.41120447206539495,0.2619904
36,-641.7973249405622,-1155.5656841757948,0.48894338410616045,0.55879587
37,-470.6676632463932,-1087.0758820828546,0.4780045361089262,0.3643011
38,-767.7472856044769,-1055.143022435017,0.42083891655111977,0.3131068
39,-123.82832415103911,-962.0115526066193,0.4708218194794971,0.2569883
40,-815.8259638100863,-947.392993726966,0.49200224539381254,0.6254335
41,-1390.5919748276472,-991.7128918370341,0.3948903700146277,0.38801906
42,-2119.1222659319637,-1104.4538292465272,0.22018124276055673,0.42460316
43,-1367.2483084142207,-1130.7332771632966,0.33850819823299233,0.3842151
44,-238.4566483080387,-1041.5056142777707,0.45779355034003855,0.26714432
45,0.4000000059604645,-937.3150528493977,0.49685881985598973,0.2544
46,-1637.2989771828054,-1007.3134452827385,0.24705519175419352,0.39759037
47,-2004.5184893742203,-1107.0339496918868,0.22659551553431215,0.4231499
48,-1300.680094408989,-1126.398564163597,0.3320790891539531,0.46718147
49,-1076.8671911805868,-1121.445426865296,0.3716650520527297,0.4555669
50,-2023.1027537330983,-1211.6111595520763,0.3271790593220352,0.5553539
51,-1334.2822974041103,-1223.8782733372798,0.2796781232585681,0.414305
52,-796.0001573532819,-1181.09046173888,0.4235023391693792,0.44487882
53,-940.5441384792327,-1157.0358294129155,0.4529706631214174,0.37638748
54,-2090.3169158115984,-1250.3639380527839,0.2193602062335564,0.41910332
55,-1724.912824548781,-1297.8188267023836,0.3108749070863935,0.5327273
56,-1050.9819039970637,-1273.1351344318518,0.41459309426832996,0.4117647
57,-623.7356412112713,-1208.1951851097938,0.4770918031532512,0.35746983
58,-1673.2907946422695,-1254.7047460630413,0.3420922103160268,0.5439739
59,-1839.491109354794,-1313.1833823922166,0.39186416551367675,0.64845175
60,-1067.2542879521845,-1288.5904729482133,0.3130362443945783,0.37278658
61,-1825.1077891409398,-1342.2422045674862,0.2843468048053707,0.5047081
62,-434.7129819095135,-1251.489282301689,0.4141805370617522,0.25990677
63,-654.9935483902692,-1191.839708910547,0.4063172325251123,0.3306259
64,-2023.6967741951346,-1275.0254154390057,0.2680555672369453,0.47769517
65,-2060.917545236647,-1353.6146284187698,0.26354168574761155,0.5298165
66,-890.2105428814888,-1307.2742198650417,0.40193032223379543,0.40070176
67,-1889.9018095955253,-1365.5369788380901,0.3503742517696609,0.54388714
68,-1861.6923682048916,-1415.1525177747703,0.328178320963693,0.5165877
69,-1657.694885919988,-1439.4067545892922,0.3216966207402504,0.5015432
70,-932.2473642766475,-1388.6908155580277,0.47229343042227595,0.54702497
71,-2102.3018095955254,-1460.0519149617776,0.2636233892185401,0.47984645
72,-1598.281038546562,-1473.874827320256,0.3747608243099752,0.5485714
73,-2031.4996066078543,-1529.6373052490158,0.28707575401826324,0.5206287
74,-1226.24264357388,-1499.2978390815022,0.3798407089587672,0.4909297
75,-1617.4656176179647,-1511.1146169351484,0.39931790753380686,0.65467626
76,-797.1645948082208,-1439.7196147224556,0.5058104305893049,0.48676172
77,-1049.194177815318,-1400.667071031742,0.479647419140437,0.49766356
78,-1082.7797010093927,-1368.878334029507,0.4748257744118878,0.5061425
79,-1352.849252551794,-1367.2754258817356,0.43830153533050575,0.54310346
80,-933.9765538841485,-1323.945538681977,0.4218690973455953,0.3779573
81,-835.0256490975618,-1275.0535497235355,0.4871648594018903,0.5737052
82,-1660.032572773099,-1313.551452028492,0.5214180832816815,0.84456927
83,-735.3290322482586,-1255.7292100504685,0.4421565493808182,0.32912424
84,-1697.3096774235366,-1299.8872567877754,0.28718578655867594,0.5046382
85,-1858.7018095955252,-1355.7687120685505,0.2786022242667382,0.4732297
86,-1432.0766325712204,-1363.3995041188175,0.39888440641749084,0.5467349
87,-1083.4807238340377,-1335.4076260903396,0.3655952226364524,0.52387446
88,-1517.22124312222,-1353.5889877935276,0.3376534021260067,0.38844445
89,-1649.283556254208,-1383.1584446395957,0.3397000412476416,0.57481754
90,-1421.8923682048917,-1387.0318369961253,0.34405096881771263,0.5574324
91,-817.615263569355,-1330.0901796534483,0.451095745293563,0.5109489
92,-975.4461054265498,-1294.6257722307585,0.4293206057106099,0.509901
93,-1818.5206923618912,-1347.0152642438718,0.32762490393024585,0.65281177
94,-903.3674272209406,-1302.6504805415789,0.42176756707097457,0.37337846
95,-593.1230527102947,-1231.6977377584506,0.43574826737069805,0.30151996
96,-1553.8961447700858,-1263.917578459614,0.30425338530147505,0.5122378
97,-1211.2712824583052,-1258.6529488594833,0.33159865704997044,0.47354499
