,reward,ma_reward,avg_q,avg_loss
251,5678.5576,5566.2334,4.4444203,14.593122243881226
252,5912.6016,5600.87,4.2669477,14.67344316482544
253,6007.564,5641.5396,4.5558515,13.494762225151062
254,5475.515,5624.9365,4.7402654,13.88079290151596
255,5551.4487,5617.588,4.5686984,13.466436700820923
256,5683.5015,5624.179,4.775237,14.309118585586548
257,5793.5596,5641.117,5.115678,13.2821972990036
258,5142.5117,5591.2563,5.0555277,13.669413456916809
259,5776.484,5609.779,4.9172764,13.884604365825654
260,5892.5225,5638.053,4.8167605,14.146629118919373
261,5477.51,5621.9985,4.7962236,13.442862486839294
262,5600.4854,5619.8467,4.9243927,14.016758465766907
263,5879.54,5645.816,4.8153367,13.809565052986144
264,5568.459,5638.08,4.8030357,13.880297250747681
265,5932.523,5667.5244,4.7236004,14.098794090747834
266,5458.469,5646.619,4.971617,14.283505291938782
267,5679.425,5649.8994,5.102845,13.573470730781555
268,5463.3516,5631.244,5.1235604,14.771202735900879
269,5805.536,5648.6733,5.48992,13.431596455574036
270,5783.5054,5662.1562,5.4355717,14.123449594974518
271,5538.487,5649.789,5.526304,13.813954048156738
272,5632.4956,5648.0596,5.5145597,13.487829489707947
273,5611.492,5644.403,5.5972753,13.33988291978836
274,5525.4507,5632.5073,5.609012,12.934436271190643
275,5576.4556,5626.902,5.508942,14.791484398841858
276,5394.4414,5603.656,5.7948446,14.352701201438904
277,5255.4097,5568.831,5.4440956,13.346486396789551
278,5905.5386,5602.5015,5.5104227,15.014725410938263
279,5205.454,5562.7964,5.4542227,12.262598550319671
280,5793.617,5585.8784,5.5480204,13.171376657485961
281,5840.504,5611.341,5.645318,12.680165848731995
282,5331.4277,5583.349,5.772026,13.430492753982543
283,5663.553,5591.3696,5.4129314,13.79477098941803
284,5837.558,5615.9883,5.493871,13.48537214756012
285,5710.526,5625.442,5.4780493,12.391057426929473
286,5262.45,5589.1426,5.6315675,14.169245409965516
287,6076.5767,5637.8857,5.95295,14.619389061927796
288,5443.4775,5618.445,5.704576,13.315174841880799
289,5813.5415,5637.954,5.765034,14.06049843788147
290,6001.563,5674.315,5.460152,13.590088982582092
291,5550.5005,5661.9336,5.2867627,12.622828726768494
292,5792.5625,5674.9966,5.2526526,13.570450644493103
293,5673.647,5674.8613,4.829978,14.090245659351348
294,6006.6475,5708.0396,5.2160635,13.632379136085511
295,5922.5093,5729.4863,4.9019303,13.246778621673585
296,5280.369,5684.5747,4.6412787,13.729469652175903
297,6076.6187,5723.7793,4.643228,13.803679661750794
298,5627.461,5714.1475,4.945402,13.191451196670533
299,4662.424,5608.9746,4.95132,13.927707362174989
300,5540.4775,5602.125,4.9073663,13.243992409706117
301,5745.474,5616.46,4.876315,13.558254640102387
302,5594.495,5614.2637,4.8260446,13.433225045204162
303,5253.422,5578.1797,4.629959,13.49732322216034
304,6038.5747,5624.219,4.799698,13.963832778930664
305,5314.3433,5593.2314,4.6001387,14.062553639411925
306,5617.4893,5595.657,4.4962916,13.04214432001114
307,5675.487,5603.64,4.382365,13.622260613441467
308,5986.5645,5641.932,4.35755,13.509464161396027
309,5932.523,5670.991,4.809246,14.224482963085174
310,5755.494,5679.4414,4.7127385,13.436698243618011
311,5885.651,5700.062,4.6226454,13.343047852516174
312,5109.4814,5641.004,4.467511,13.477671053409576
313,5622.466,5639.15,4.225548,13.64743371963501
314,5979.5366,5673.1885,4.2842364,13.130458581447602
315,5580.4863,5663.9185,4.438537,12.73909625530243
316,5577.634,5655.2896,4.352499,13.453060874938965
317,5473.4673,5637.107,4.228657,13.171139602661134
318,5851.579,5658.5537,4.231954,13.333380117416382
319,5717.5654,5664.4546,4.4711857,13.600187153816224
320,5654.5884,5663.468,4.4718223,14.057496662139892
321,4861.4175,5583.2627,4.686076,13.710292084217071
322,5441.4556,5569.082,4.40651,14.548426985740662
323,5302.519,5542.426,4.423875,13.651325820684432
324,5710.477,5559.231,4.627329,13.362739233970641
