,reward,ma_reward,avg_q,avg_loss
0,2040.9526,2040.9526,0.07684106,13.910767555236816
1,3573.0603,2194.1633,0.17629336,15.13042643547058
2,2687.3264,2243.4795,0.34166637,15.18757806301117
3,2523.351,2271.4666,0.6055855,14.726295199394226
4,2783.3518,2322.655,0.87510866,13.833885002136231
5,3406.6484,2431.0542,1.0109018,14.75335738658905
6,2568.14,2444.7627,1.3145181,14.364803867340088
7,2982.6008,2498.5464,1.4947147,13.014125599861146
8,2737.7515,2522.4668,1.6268455,13.79799195766449
9,2115.339,2481.754,1.7349838,14.44920823097229
10,2568.1685,2490.3953,1.8249402,14.755087237358094
11,3254.5767,2566.8135,1.9377683,14.201647686958314
12,2544.9688,2564.629,2.0521104,14.987077085971832
13,2764.1208,2584.5781,2.195134,13.95800049304962
14,3093.7852,2635.4988,2.30136,14.776104683876037
15,2992.1838,2671.167,2.365003,14.109650926589966
16,2644.9739,2668.5476,2.3391764,13.98743188381195
17,2618.5388,2663.5469,2.3911827,12.960752072334289
18,2772.1365,2674.4058,2.4896607,15.079914975166322
19,2788.9631,2685.8613,2.4583278,14.420338435173035
20,2712.9773,2688.5728,2.6174076,14.631311140060426
21,2541.7488,2673.8901,2.705875,13.979320363998413
22,3024.9805,2708.999,2.7710001,13.032914266586303
23,3118.568,2749.956,2.755181,14.940961899757385
24,2768.9326,2751.8538,2.7822015,13.799155888557435
25,3156.9568,2792.3638,2.7307022,13.686236872673035
26,2320.9292,2745.2205,2.7616413,14.358115842342377
27,3077.7783,2778.476,2.7956195,14.456825489997863
28,3444.2305,2845.0515,2.8430893,13.611018195152283
29,3035.423,2864.0886,3.0465302,14.528573427200318
30,3502.6138,2927.9412,3.0135708,14.208079404830933
31,3053.7449,2940.5215,2.9466138,14.257263679504394
32,2706.5615,2917.1255,2.8996835,14.326289701461793
33,3219.4111,2947.354,2.7595518,14.066264224052428
34,2965.7634,2949.195,2.7336679,13.62297176361084
35,3296.1882,2983.8943,2.919196,15.723491096496582
36,3502.6536,3035.7703,2.9697864,14.392744994163513
37,3616.2864,3093.8218,2.881432,14.185971550941467
38,2872.956,3071.735,2.871242,14.08879228591919
39,3073.0176,3071.8633,2.8572602,14.776599617004395
40,3693.0923,3133.9863,2.9268978,14.132476539611817
41,2554.6006,3076.0476,2.8607588,14.482652311325074
42,3691.4424,3137.5872,2.7704532,14.165722031593322
43,3773.0413,3201.1326,2.6007042,13.680469989776611
44,3844.2695,3265.4463,2.5703473,13.341319184303284
45,3253.8206,3264.2837,2.6098244,13.832579193115235
46,4189.126,3356.7678,2.7714326,14.93676212310791
47,3322.5825,3353.3494,2.9177306,14.132690050601958
48,4326.7764,3450.6921,2.8154018,14.2362105178833
49,4251.5737,3530.7803,2.9619775,13.920462567806243
50,4040.2715,3581.7292,2.938688,14.458802080154419
51,4249.9995,3648.5562,3.0974839,14.577843599319458
52,3827.4246,3666.4429,3.1351213,14.164666306972503
53,4030.6519,3702.8638,3.1466577,14.61132936000824
54,4671.694,3799.7468,3.4238546,13.826961696147919
55,3783.484,3798.1204,3.4263592,14.691277284622192
56,3510.618,3769.37,3.5944018,14.140462808609009
57,4349.9277,3827.4258,3.8247397,14.306016993522643
58,4149.921,3859.6753,3.8641756,14.524882493019105
59,4274.0054,3901.1084,3.8568883,14.4027689743042
60,3669.063,3877.9038,3.9936388,14.112217054367065
61,4399.603,3930.0735,4.1080856,14.597582392692566
62,3649.881,3902.0542,4.0675287,13.899710292816161
63,4071.5054,3918.9993,4.0869303,14.21401108264923
64,4031.5044,3930.2498,4.3503256,13.088105654716491
65,4558.887,3993.1133,4.5507636,13.013194165229798
66,4389.9214,4032.794,4.525474,13.52976345539093
67,4295.4985,4059.0642,4.5964236,13.426144571304322
68,3735.5667,4026.7144,4.9187727,13.840409588813781
69,3983.5298,4022.3958,5.216033,13.887343611717224
70,3739.4814,3994.1042,5.055897,13.492113924026489
71,4240.2896,4018.723,5.34396,13.354638590812684
72,3819.4321,3998.7937,5.071825,13.42146577835083
73,3582.614,3957.1758,5.2172914,13.04634796142578
74,3961.0784,3957.566,5.407615,13.788492903709411
75,3832.301,3945.0396,5.4451466,13.701935448646545
76,3949.119,3945.4473,5.7128935,12.666908826828003
77,4020.3457,3952.937,6.0115566,13.19972057580948
78,4041.0476,3961.748,6.0884633,14.011117963790893
79,4423.5615,4007.9294,5.88972,13.13089298248291
80,3373.811,3944.5176,6.1423364,13.573977208137512
81,4026.6714,3952.733,5.716039,13.650643827915191
82,4223.595,3979.819,6.154363,13.858642888069152
83,4200.328,4001.8699,6.3901534,13.368158726692199
84,3973.9285,3999.0757,6.14544,12.587041563987732
85,3664.228,3965.5908,6.190723,13.072792372703553
86,3893.9307,3958.4248,5.8539033,13.045054407119752
87,3981.0676,3960.689,5.783668,13.726175436973572
88,4318.7715,3996.497,5.7964587,13.456974902153014
89,4305.0938,4027.3564,5.8262115,12.664492011070251
90,4102.684,4034.889,6.0777025,12.858727350234986
91,4276.2856,4059.0286,6.1971927,13.389448463916779
92,4084.2554,4061.5513,6.356698,12.846809992790222
93,4589.2734,4114.323,6.9855227,13.172512860298157
94,3734.71,4076.3618,7.559638,13.511868562698364
95,4496.3643,4118.362,6.765065,12.302705397605896
96,3680.269,4074.5525,7.1751056,13.182579350471496
97,3699.5293,4037.05,6.8928246,12.696041078567506
98,3824.2607,4015.771,6.670383,12.841961278915406
99,4060.2466,4020.2185,6.6324,13.320950798988342
100,4404.355,4058.632,6.6052065,12.580187170505523
101,4102.67,4063.036,6.2112136,13.315234589576722
102,3762.681,4033.0002,6.627071,13.262327356338501
103,4315.5176,4061.252,6.450118,12.262400023937225
104,3861.9211,4041.3188,6.8171563,12.913891363143922
105,3991.533,4036.34,6.422008,12.76910634994507
106,4340.3433,4066.7405,6.357422,12.573565435409545
107,3929.9102,4053.0574,6.301344,13.731682057380675
108,3801.038,4027.8552,6.4670997,12.675914344787598
109,3439.397,3969.0093,6.4318223,13.090155744552613
110,3819.3887,3954.047,6.2524934,12.812879800796509
111,4342.756,3992.918,6.1661873,13.30710612297058
112,3845.0645,3978.1323,6.006994,12.954232058525086
113,4610.736,4041.3926,5.9643116,12.652079553604127
114,4165.1387,4053.767,6.0455966,13.70670814037323
115,4282.66,4076.6565,6.1305184,12.89977126121521
116,3986.701,4067.661,5.869587,12.52557326078415
117,3909.903,4051.885,5.938567,13.216991319656373
118,3941.051,4040.8018,5.9134507,12.232943251132966
119,4329.13,4069.6345,5.8137097,12.705980541706085
120,4023.4712,4065.018,6.193092,12.478609461784362
121,3665.8267,4025.0989,6.200123,13.29847978591919
122,4471.5444,4069.7434,6.3984404,12.829506368637086
123,4219.516,4084.7207,6.3197246,12.429287986755371
124,4159.452,4092.1938,6.236553,12.465160551071166
125,3900.2449,4072.9988,6.308996,12.814097952842712
126,3872.2341,4052.922,6.1191845,12.610397763252259
127,3628.285,4010.4585,6.4556265,13.087725005149842
128,3699.4329,3979.356,6.3208017,13.650567238330842
129,4222.7515,4003.6953,5.9958096,12.517351260185242
130,4069.918,4010.3174,5.971859,12.92256191253662
131,3942.642,4003.5498,6.159764,12.816383666992188
132,4111.476,4014.3425,6.017503,13.892842750549317
133,4281.1475,4041.023,6.0390244,12.863524298667908
134,4079.5156,4044.8723,5.878997,12.709714269638061
135,4187.543,4059.1394,5.858202,11.975484037399292
136,4375.593,4090.7847,5.8393025,13.066032438278198
137,3844.9968,4066.2058,5.8144803,12.397344942092895
138,4588.4463,4118.4297,5.5203915,12.31118403673172
139,4320.2896,4138.6157,5.636703,12.347360594272613
140,4291.533,4153.907,5.5177336,12.497309637069701
141,4188.3413,4157.3506,5.70187,12.81656545162201
142,4264.319,4168.0474,5.7568617,13.051143562793731
143,4197.9585,4171.038,6.2098064,12.826744694709777
144,4861.2324,4240.057,6.5958204,11.890607118606567
145,4509.2183,4266.973,6.083144,11.762426118850708
146,4477.1953,4287.995,6.294207,13.42678781747818
147,4360.327,4295.2285,6.24683,12.995538625717163
148,4308.28,4296.5337,6.3323374,12.402226958274841
149,4065.021,4273.3823,5.9490614,12.73048418045044
150,4463.6216,4292.4062,5.8635597,12.74849217414856
151,4037.9236,4266.958,5.77996,12.428012762069702
152,4283.521,4268.6143,6.0464516,12.800872378349304
153,4427.4854,4284.501,5.608267,12.690750470161438
154,4071.5032,4263.201,5.6048656,12.795408887863159
155,4405.209,4277.402,5.8994775,11.565907406806947
156,4695.5767,4319.219,5.427253,12.84351469039917
157,4565.1934,4343.8164,5.6480274,12.227336473464966
158,4009.0713,4310.342,5.4318786,10.973044672012328
159,4349.167,4314.224,5.659725,12.017749423980712
160,4161.8916,4298.9907,5.968055,11.750520679950714
161,4418.748,4310.9663,6.0255513,12.679680066108704
162,4482.7026,4328.1396,6.3143673,12.498805208206177
163,3977.095,4293.035,5.770806,12.322826118469239
164,4061.0923,4269.841,5.8645945,12.508593065738678
165,3588.256,4201.682,5.9728875,11.849984450340271
166,4410.7163,4222.5854,5.8832207,11.547015347480773
167,3639.4475,4164.2715,5.624972,11.60739508152008
168,4689.2046,4216.7646,5.4386935,12.52705379486084
169,3955.5364,4190.6416,5.625329,12.151371699571609
170,4208.331,4192.4106,5.447462,11.381999425888061
171,4472.411,4220.4106,5.5939574,12.330568604469299
172,4529.177,4251.287,5.549734,12.269374089241028
173,4627.602,4288.9185,5.496678,12.416036252975465
174,4125.0376,4272.5303,5.38674,11.943202562332154
175,4124.283,4257.7056,5.1343546,12.193540489673614
176,3399.466,4171.8813,5.218285,12.26819441318512
