,reward,ma_reward,avg_q,avg_loss
0,1492.1306,1492.1306,0.026962914,5.945832252502441
1,1667.7388,1509.6914,0.16249545,7.614607758522034
2,1260.4939,1484.7717,0.43815556,6.8520555448532106
3,1676.5325,1503.9478,0.7090593,6.996926721334457
4,1382.5232,1491.8053,0.8479111,7.427291231155396
5,1350.9818,1477.7229,1.041028,6.930318686962128
6,1444.5063,1474.4012,1.2819614,6.881888840198517
7,1711.3555,1498.0966,1.4289128,6.659695236682892
8,1710.5297,1519.3398,1.4351224,6.836010662317276
9,1586.1804,1526.0239,1.5729398,6.894158937931061
10,1323.7152,1505.793,1.7299258,6.8376060438156125
11,1168.0815,1472.0217,1.7559582,7.196667032241821
12,1558.5122,1480.6708,1.8604108,7.306179931163788
13,1426.5011,1475.2538,2.0522418,7.4585258686542515
14,1551.3326,1482.8617,2.0564885,6.973785278797149
15,1426.9131,1477.2667,2.1124418,7.4009592306613925
16,1677.7358,1497.3136,2.105991,7.171129415035248
17,1470.1201,1494.5941,2.2848887,7.259782590866089
18,1372.1405,1482.3486,2.555179,7.664274289608001
19,1507.7676,1484.8905,2.6466022,7.172461142539978
20,1540.1376,1490.4152,2.6593294,7.044833874702453
21,1560.5518,1497.4288,2.7031577,7.125552656650544
22,1882.207,1535.9066,2.7369204,7.268936377763748
23,1464.1107,1528.727,2.8599374,7.631071195602417
24,1859.3806,1561.7925,2.98341,7.487504553794861
25,1418.1074,1547.424,3.2017033,7.0472228980064395
26,1332.4961,1525.9312,3.1334252,7.589472689628601
27,1675.7931,1540.9174,3.0692618,7.287545645236969
28,1493.326,1536.1582,3.1416,7.535746014118194
29,1424.5159,1524.9939,3.2519062,7.322570140361786
30,1616.1383,1534.1084,3.1969893,7.541773536205292
31,1435.3073,1524.2283,3.1391573,7.4437619090080265
32,1739.7596,1545.7814,3.262938,7.655502898693085
33,1470.9408,1538.2974,3.3159711,7.11120929479599
34,1601.7548,1544.6431,3.4534283,7.5743741202354435
35,1751.7471,1565.3534,3.3753839,7.367230179309845
36,1476.5553,1556.4735,3.4456265,7.234003957509994
37,1662.2268,1567.0488,3.441238,6.8149447250366215
38,1581.7362,1568.5175,3.5732036,7.184082343578338
39,1673.7617,1579.0419,3.6097202,7.077244429588318
40,1580.9979,1579.2375,3.6147406,7.59629801273346
41,2010.6633,1622.38,3.7683022,7.267612750530243
42,1995.4639,1659.6884,3.659286,7.024690878391266
43,1625.3928,1656.2588,3.7421875,7.311688821315766
44,1656.5524,1656.2881,3.7365835,7.284068410396576
45,1361.7062,1626.8298,3.702167,7.264224128723145
46,1987.8126,1662.9281,3.6932476,7.180563719272613
47,1874.2234,1684.0576,3.783101,7.1549118137359615
48,2103.4656,1725.9984,3.628384,7.531929703950882
49,1860.1968,1739.4182,3.6219428,7.609680330753326
50,1660.9509,1731.5714,3.4772997,7.145350177288055
51,1808.5969,1739.2739,3.474786,6.818783686161042
52,2101.423,1775.4888,3.520265,7.445135779380799
53,2147.4595,1812.6858,3.5256448,7.210492143630981
54,1917.3721,1823.1543,3.5386627,7.280411379337311
55,1653.7279,1806.2117,3.6238785,7.416711463928222
56,2353.558,1860.9463,3.7066169,6.840362682342529
57,2102.615,1885.113,3.9341319,6.9675839591026305
58,2028.7042,1899.4722,4.1529856,6.893088173866272
59,1738.1735,1883.3423,4.1592207,6.663945164680481
60,1914.1766,1886.4258,4.41733,7.049628460407257
61,1712.5845,1869.0416,4.3845463,6.895179542303086
62,1878.5494,1869.9924,4.6061025,7.294523901939392
63,1928.5754,1875.8507,4.5941963,6.919811718463897
64,2140.203,1902.2859,4.533302,6.782741446495056
65,2062.6255,1918.3198,4.8523436,7.397961008548736
66,1983.4243,1924.8302,4.8145704,6.702790784835815
67,1739.3901,1906.2861,4.984165,7.088681683540345
68,1835.7957,1899.237,5.3587413,7.069564266204834
69,1959.8049,1905.2938,5.3665586,7.1530092692375185
70,2110.6555,1925.83,5.5826173,7.050676476955414
71,1578.1781,1891.0647,5.6643214,6.862683806419373
72,1798.9668,1881.8549,5.9147277,6.781205310821533
73,2059.815,1899.6508,6.2315283,6.904501826763153
74,2004.1993,1910.1056,6.1386533,6.818788439035416
75,2021.8138,1921.2764,6.461182,6.672437179088592
76,1728.5853,1902.0072,6.498029,7.079685146808624
77,2071.8037,1918.9868,6.6764817,6.589206368923187
78,2206.6416,1947.7523,6.740025,7.033457720279694
79,2183.4385,1971.3209,7.09161,6.949947037696838
80,2050.2214,1979.2109,6.735473,6.756025991439819
81,2043.0258,1985.5924,6.866898,6.713776363134384
82,1933.797,1980.4128,6.716466,6.523991377353668
83,1648.9243,1947.2639,6.6997967,6.450335698127747
84,1749.7732,1927.5148,6.594614,6.983561460971832
85,2003.4053,1935.1039,6.3659673,6.362449717521668
86,2134.6643,1955.0599,6.3778124,6.414730336666107
87,2338.6973,1993.4237,6.2102103,6.522747106552124
88,1913.8213,1985.4634,6.192827,6.268952499628067
89,1976.9806,1984.615,6.0879807,6.323885364532471
90,2278.7007,2014.0236,6.2701373,6.50723318606615
91,2191.487,2031.7699,6.208064,6.8572162556648255
92,2114.6792,2040.0608,6.0879493,6.306392066478729
93,2250.3013,2061.0847,6.1487994,6.7108235359191895
94,2187.0474,2073.681,6.353958,6.414037606716156
95,2205.0461,2086.8174,6.058154,6.349005531072617
96,2185.8647,2096.7222,6.3843374,6.25215354681015
97,1682.2152,2055.2715,6.4006376,6.612482323646545
98,1905.0508,2040.2494,6.39724,5.92218289911747
99,1958.1903,2032.0435,6.691831,6.7093167960643765
100,2196.262,2048.4653,6.5124307,6.875217040777207
101,1937.0093,2037.3197,6.270013,6.365062618255616
102,1865.0555,2020.0933,6.3697715,6.464088509082794
103,2216.6985,2039.7537,6.240725,6.589909855127335
104,1693.8148,2005.1597,6.6286197,6.323920838832855
105,2029.8259,2007.6262,6.5192466,6.001392872333526
106,2019.415,2008.805,6.5892215,6.603118722438812
107,2288.7358,2036.7981,6.4756026,6.495309426784515
108,2183.4585,2051.464,6.502704,6.678990361690521
109,2335.0894,2079.8267,6.492081,6.452561266422272
110,1940.9962,2065.9436,6.339682,6.218887615203857
111,2253.0645,2084.6558,6.107383,6.053910809755325
112,2144.6042,2090.6506,5.9314322,6.210878783464432
113,2183.3967,2099.9253,5.880586,6.044976131916046
114,2382.7449,2128.2073,5.815161,6.30435203909874
115,1903.0186,2105.6882,5.424922,6.394682738184929
116,1975.0419,2092.6235,5.4558983,5.834917522668839
117,1896.9663,2073.0576,5.511911,6.582143374681473
118,2270.7295,2092.8247,5.4955907,6.0758997821807865
119,2430.737,2126.616,5.321628,6.75671772480011
120,2227.489,2136.7031,5.1422195,6.254287792444229
121,2184.6758,2141.5002,5.099692,6.262490351200103
122,2031.8025,2130.5305,5.4129443,6.483157483339309
123,1963.0087,2113.7783,5.0383368,6.278303804397583
124,2370.352,2139.4355,5.0428987,6.010396847724914
125,2315.8997,2157.082,5.0677776,6.114914419651032
126,2108.6252,2152.2363,5.0131445,6.064706970453262
127,1948.6708,2131.88,5.087708,6.333739856481552
128,2321.1365,2150.8057,5.2056513,6.118894829750061
129,2052.2256,2140.9478,5.237028,6.250279024839402
130,2121.412,2138.9941,4.946361,5.899571883678436
131,1901.7885,2115.2737,5.0374866,6.280809392929077
132,2240.2603,2127.7722,4.9793816,6.377487277984619
133,1920.2072,2107.0156,5.0043674,6.692228462696075
134,2181.82,2114.496,4.88551,6.116445206403732
135,2108.6667,2113.913,4.942624,5.947669689655304
136,2177.116,2120.2334,4.833424,6.01379194021225
137,1882.9913,2096.509,4.793348,6.023075227737427
138,2259.9404,2112.852,4.8456445,6.146607353687286
139,2197.08,2121.275,4.874582,5.933492510318756
140,2029.0222,2112.0496,4.7517858,6.316539587974549
141,2038.9996,2104.7446,4.856454,6.00478903055191
142,2207.454,2115.0156,4.93995,6.081130049228668
143,2240.233,2127.5374,4.80446,6.024658017158508
144,2281.4695,2142.9304,4.686392,5.78618972837925
145,2332.7227,2161.9097,4.929472,5.949150917530059
