,reward,ma_reward,avg_q,avg_loss
0,2652.1694,2652.1694,0.0057114447,9.054426193237305
1,2792.1733,2666.1697,0.12842788,12.928081946372986
2,3201.0496,2719.6577,0.4373046,13.007006425857544
3,2566.5686,2704.3486,0.69464105,13.714284491539
4,3188.313,2752.745,0.9116538,13.136479756832124
5,3217.0767,2799.1782,1.0861068,14.181814751625062
6,3112.2935,2830.4895,1.431877,13.36239798784256
7,3099.4197,2857.3823,1.7328769,13.407395515441895
8,2605.8684,2832.231,1.9574213,14.028213119506836
9,2572.1516,2806.223,2.077063,13.172123806476593
10,3204.2935,2846.03,2.3162363,14.02927532196045
11,2630.5652,2824.4834,2.3244636,14.496830668449402
12,3033.8706,2845.4219,2.4232526,13.993118059635162
13,2521.7664,2813.0562,2.345549,14.138188691139222
14,3055.444,2837.295,2.458069,14.239759056568145
15,2649.8372,2818.549,2.6347365,14.234898552894592
16,3124.2246,2849.1165,2.6758153,13.99867110490799
17,3045.14,2868.7188,2.7010086,13.925158288478851
18,2438.6294,2825.71,2.7298903,14.332884516716003
19,2668.1768,2809.9565,2.862723,15.475624680519104
20,3136.198,2842.5808,2.7849889,14.991711354255676
21,2888.2249,2847.1453,2.8187232,15.179940533638
22,2665.0269,2828.9333,3.0045795,14.926711874008179
23,3040.991,2850.1392,3.068868,13.979449458122254
24,2833.8264,2848.5078,3.049479,14.597138044834137
25,2881.8228,2851.8394,2.9423795,14.382425179481507
26,3252.32,2891.8872,2.8335922,14.701702508926392
27,2588.2231,2861.5208,3.018887,15.078836243152619
28,2869.0354,2862.2722,3.007594,13.872050082683563
29,2816.191,2857.664,3.1453104,14.654986391067505
30,3309.9475,2902.8926,3.1077964,14.249863319396972
31,3448.2612,2957.4294,3.1874516,14.993630347251893
32,3389.8672,3000.6733,3.3374453,14.731859083175658
33,2859.437,2986.5496,3.3978379,13.504883441925049
34,3214.7124,3009.3657,3.341043,13.76084676027298
35,2926.6902,3001.0981,3.3552876,15.009252185821532
36,3261.1824,3027.1064,3.280639,14.6860373878479
37,3509.138,3075.3096,3.2149062,15.083590803146363
38,2991.431,3066.9216,3.2100978,14.844300594329834
39,3304.387,3090.6682,3.259173,14.540223703384399
40,3333.9504,3114.9963,3.1333618,14.188086557388306
41,3728.5088,3176.3474,3.0336564,15.24018488407135
42,4010.9573,3259.8083,3.011364,14.81995376586914
43,4415.8384,3375.4111,3.175458,14.414582905769349
44,3795.5686,3417.4268,3.2704687,14.702978477478027
45,3482.0574,3423.89,3.462657,15.115917644500733
46,4312.5967,3512.7605,3.4010084,14.853376870155335
47,3577.282,3519.2126,3.427356,15.352516469955445
48,3950.1682,3562.308,3.4453049,15.10192090511322
49,3798.0852,3585.8857,3.4876347,15.224374995231628
50,3537.1067,3581.0078,3.545204,15.090786094665527
51,3175.4124,3540.4482,3.7071798,14.817450141906738
52,4234.2793,3609.8313,3.6432114,14.10932255268097
53,3185.8955,3567.4377,3.6000254,13.942625789642333
54,3376.3064,3548.3245,3.6667616,13.849274592399597
55,4349.387,3628.4307,3.7062075,15.081390280723571
56,4806.331,3746.2205,3.5359502,14.837923684120177
57,3954.9023,3767.0886,3.4866245,14.395440621376038
