,reward,ma_reward,avg_q,avg_loss
0,1990.201,1990.201,0.027024565,12.161795616149902
1,1823.4,1973.5209,0.19665694,10.269559063911437
2,2228.9985,1999.0686,0.5140084,10.508576455116271
3,1736.9993,1972.8617,0.71510535,10.436125780344009
4,2107.1997,1986.2954,0.91232,10.026634662151336
5,1796.9989,1967.3657,1.1223058,10.097640974521637
6,2536.2012,2024.2493,1.3841805,10.545647463798524
7,2411.9988,2063.0242,1.5758057,10.658009910583496
8,2033.9985,2060.1216,1.6414994,11.930482904911042
9,2123.4,2066.4495,1.8415471,10.517669975757599
10,2233.2007,2083.1245,2.0791228,11.30034086227417
11,2065.801,2081.392,2.186676,11.596758408546448
12,2180.4004,2091.293,2.3518946,10.561156206130981
13,2308.8003,2113.0437,2.3609095,10.729322290420532
14,2662.7998,2168.0193,2.3596647,10.581646761894227
15,2115.6,2162.7773,2.4074435,10.34261110305786
16,2227.801,2169.2795,2.549966,11.677533411979676
17,1966.2004,2148.9717,2.634682,10.7737925863266
18,2230.1997,2157.0945,2.6029863,11.17196668624878
19,2417.9985,2183.1848,2.7344599,11.414204602241517
20,2164.8003,2181.3464,2.7704394,10.724992287158965
21,2618.402,2225.052,2.8466592,10.541619687080383
22,2584.1995,2260.9668,2.8405645,11.064554798603059
23,1849.2002,2219.79,2.8627384,11.304816293716431
24,1973.9999,2195.211,2.8819432,10.72740891456604
25,2430.5994,2218.7498,2.8121147,10.750564913749695
26,2485.8005,2245.4548,2.88239,10.906487536430358
27,2511.0024,2272.0095,2.882032,11.03786988735199
28,2565.5996,2301.3684,2.9273262,11.182958989143371
29,2697.6,2340.9915,2.8319852,10.644428806304932
30,2502.6013,2357.1523,2.8372617,11.737265429496766
31,2809.8008,2402.417,2.8702812,11.188300228118896
32,2781.0,2440.2754,2.915534,10.924032187461853
33,2574.6018,2453.708,2.920351,11.255378775596618
34,2285.3992,2436.877,2.9201975,10.666633739471436
35,3019.8008,2495.1692,2.9253871,11.338491244316101
36,2507.4016,2496.3923,2.8999336,11.666924662590027
37,2688.0005,2515.553,2.8546224,10.950274477005005
38,2086.8003,2472.6775,2.9457283,11.380774235725402
39,2768.4001,2502.2498,2.9817574,11.413387913703918
40,2249.4011,2476.9648,3.0135815,11.987202565670014
41,3185.9983,2547.8682,3.0263164,11.544221062660217
42,2356.801,2528.7615,3.02833,11.576573984622955
43,2819.4004,2557.8252,2.9989347,11.685986568927765
44,3145.8008,2616.6228,3.0351226,11.244382290840148
45,3645.601,2719.5205,2.9398355,11.810084154605866
46,2837.4004,2731.3083,2.8489063,10.959791333675385
47,3335.4,2791.7175,2.9986134,10.528194445371629
48,3424.2002,2854.9656,3.076601,11.561191425323486
49,2548.7988,2824.3489,3.0633018,10.802768244743348
50,3063.602,2848.274,3.0788915,11.76635952949524
51,3248.999,2888.3464,3.0248237,11.21602635860443
52,2657.9993,2865.3115,2.9565911,11.956947262287139
53,3451.2014,2923.9004,3.2297173,11.22816695213318
54,3111.6018,2942.6704,3.3025312,10.46358467578888
55,2865.0012,2934.9033,2.946659,10.865916910171508
56,2914.2017,2932.833,2.9139063,11.39720998764038
57,3364.1987,2975.9695,3.0975475,11.39897039413452
58,3570.0007,3035.3726,3.191633,11.734143605232239
59,2926.2031,3024.4556,3.1706467,10.784889557361602
60,3384.6,3060.47,3.0487313,11.398982977867126
61,3233.999,3077.8228,3.2467837,11.165168699026108
62,3535.8005,3123.6204,3.4954815,11.647185926437379
63,3645.599,3175.818,3.7145908,10.348950357437134
64,3172.2,3175.4563,3.4928257,11.101930513381959
65,2995.2002,3157.4307,3.6306286,11.186023228168487
66,3375.5999,3179.2476,3.594216,9.695486605167389
67,3053.999,3166.7227,3.7836673,10.96728711128235
68,3109.7986,3161.0303,4.238052,10.226415901184081
69,3235.1987,3168.447,4.149589,10.597902421951295
70,3357.6016,3187.3625,4.4223576,11.058913049697876
71,2863.1995,3154.9463,4.9316764,10.638274037837983
72,2776.7996,3117.1316,4.681462,10.468524255752563
73,3312.5986,3136.6782,4.5112114,10.737267251014709
74,3018.0017,3124.8105,4.583959,10.728404910564423
75,2478.6,3060.1895,4.317441,10.226174850463867
76,2974.201,3051.5906,4.3964043,9.748916783332824
77,3000.5999,3046.4915,4.5438437,9.75597514152527
78,3080.9998,3049.9424,4.5070467,10.634555230140686
79,2753.9998,3020.348,4.6846356,10.53288630604744
80,3430.1992,3061.333,4.6607304,10.35900407075882
81,2601.5989,3015.3596,4.8228397,10.186255991458893
82,3049.7993,3018.8035,4.711524,10.007353730201721
83,3494.3994,3066.363,4.848753,9.693849866390229
84,3178.199,3077.5464,5.238885,10.727010622024537
85,3226.7996,3092.4717,5.3021736,10.005310106277467
86,3121.7974,3095.404,5.2476845,9.295747201442719
87,3288.0002,3114.6636,5.354736,10.032088072299958
88,2959.1978,3099.1167,5.5079203,9.722437841892242
89,3282.5999,3117.4648,5.4971223,10.417689151763916
90,3494.3992,3155.1582,5.6470213,9.830583610534667
91,3437.4001,3183.3823,5.9094367,10.046115441322327
92,3137.9995,3178.844,5.6625223,9.864957714080811
93,3188.3992,3179.7993,5.716507,9.961382632255555
94,3248.4,3186.6594,5.798505,10.154497063159942
95,3064.798,3174.4731,5.5940566,10.168014025688171
96,3403.7996,3197.4055,5.507093,9.714793586730957
97,3362.3994,3213.9048,5.4055796,9.736226859092712
98,3195.5986,3212.074,5.3739266,8.918982574939728
99,3405.598,3231.4263,5.1273565,9.763188710212708
100,3239.9968,3232.2832,5.322984,9.703984847068787
101,3490.7993,3258.1345,5.47746,9.703472809791565
102,3164.399,3248.761,5.4962125,9.830205388069153
103,3112.1995,3235.1047,5.7544646,8.896891407966613
104,3287.3975,3240.334,5.8290663,9.505142388343812
105,3437.999,3260.1003,5.953152,9.16356421470642
106,3011.398,3235.2302,5.9067626,9.88632940173149
107,3354.5989,3247.167,6.009952,9.506780536174775
108,3433.7983,3265.83,6.1958666,9.085823466777802
109,3378.5984,3277.107,5.931839,9.440340852737426
110,3016.199,3251.016,5.843114,9.252057161331177
111,3085.7986,3234.4941,5.5434494,9.497198531627655
112,3471.5986,3258.2046,5.6668367,9.365928483009338
113,3325.7986,3264.9639,5.5999093,9.375701506137847
114,3232.7986,3261.747,5.606504,9.817339389324188
115,3228.5999,3258.4321,5.496828,9.688938095569611
116,3287.9998,3261.389,5.7456794,8.452009932994843
117,3435.5999,3278.81,5.43068,9.387413127422333
118,3214.1978,3272.3486,5.930965,8.888880438804627
119,2992.1995,3244.3337,5.4639454,9.542392003536225
120,3484.7983,3268.3801,5.49622,9.596805485486984
121,3127.1995,3254.262,5.2674785,9.449747262001038
122,3320.3987,3260.8755,5.3094335,9.073665807247162
123,3370.7986,3271.8677,5.562023,9.617683577537537
124,3232.2007,3267.901,5.5138035,9.762588756084442
125,3390.599,3280.1704,5.3595634,9.082591307163238
126,3109.7988,3263.1333,5.375891,9.089595675468445
127,3445.7979,3281.3997,5.226751,9.430148568153381
128,3447.5989,3298.0195,5.340917,9.614765238761901
129,3547.2,3322.9375,5.497124,9.028895514011383
130,3351.0002,3325.7437,5.732715,8.727106372117996
131,3415.1997,3334.6892,6.0702996,9.437639856338501
132,3340.1973,3335.24,6.1475616,9.516743416786193
133,3522.5984,3353.9756,5.8994403,9.279050917625428
134,3251.4004,3343.718,5.7054873,9.191569290161134
135,3445.798,3353.926,5.574068,8.912591984272003
136,3256.2,3344.1533,5.774696,8.82451025724411
137,3142.7976,3324.0176,5.343151,8.892958676815033
138,3065.9983,3298.2156,5.185082,9.012932622432709
139,3182.9985,3286.6938,5.6393867,9.103279604911805
140,3260.998,3284.1243,5.3806467,9.175840067863465
141,3408.598,3296.5715,5.342943,9.227954750061036
142,3344.3987,3301.3542,5.4908595,8.484863901138306
143,3308.4004,3302.0588,5.5602,8.718168523311615
144,3464.398,3318.2925,5.3120165,9.260271865129472
145,3166.7988,3303.143,5.086207,8.110574065446853
146,3505.1995,3323.3486,5.0082245,8.458291597366333
147,3143.998,3305.4136,5.4469833,8.85622965335846
148,3072.5984,3282.1318,5.254141,8.622237138748169
149,3451.1987,3299.0383,5.1174164,8.745860488414765
150,2953.1995,3264.4546,4.8929434,9.13893278837204
151,3534.5996,3291.469,4.415177,8.85532785654068
152,3274.1987,3289.742,4.871308,8.666297380924226
153,2957.3975,3256.5073,4.977429,8.863515408039094
154,2588.3984,3189.6963,5.0996766,8.353283085823058
155,3417.5994,3212.4866,5.29383,9.334723267555237
156,3577.7986,3249.0176,5.3469305,8.355889909267425
157,3305.3987,3254.6555,5.5103292,7.980956890583038
158,3394.199,3268.6099,5.312866,8.497330436706543
159,3409.1985,3282.6687,5.5428934,8.828392605781556
160,3145.1997,3268.9219,5.1804814,8.609490854740143
161,3347.3982,3276.7693,5.318422,8.98964917898178
162,3307.8013,3279.8723,5.094129,8.884649188518525
163,3231.5989,3275.045,4.8588214,9.124843847751617
164,3135.5989,3261.1,4.960336,8.595562682151794
165,2866.7993,3221.67,5.0378127,8.97349274635315
166,3463.799,3245.8828,5.276536,8.093200063705444
167,3301.7998,3251.4744,5.110417,9.237697777748108
168,3501.6006,3276.487,4.9653926,8.623310089111328
169,3170.9985,3265.9382,5.051558,8.408089499473572
170,3266.9993,3266.0442,4.8414135,8.395509939789772
171,3566.999,3296.1396,4.6884027,8.060525283813476
172,3505.1995,3317.0457,4.4830155,8.738964796066284
173,2945.9985,3279.941,4.578669,7.761493037939072
174,3268.1975,3278.7666,4.5127344,7.817617213726043
175,3463.1995,3297.21,4.372464,8.170064058303833
176,3244.7986,3291.9688,4.478788,8.375046582221986
177,3114.6003,3274.2317,4.741044,8.569521944522858
178,3476.3987,3294.4482,4.8314934,8.084803009033203
179,3302.3977,3295.2432,5.1018496,9.122255663871766
180,3405.6,3306.2788,5.217838,8.13945499897003
181,3513.6,3327.011,5.1739492,8.629590623378753
182,3074.3982,3301.7495,5.167007,8.118717612028123
183,3038.399,3275.4143,5.2305098,8.17706069946289
184,3025.7996,3250.4526,5.1158075,8.575058212280274
185,2895.5989,3214.967,5.146248,8.339483895301818
186,3218.3997,3215.31,4.9002695,8.131958131790162
187,3250.1992,3218.799,4.9041142,8.701626167297363
188,3311.4,3228.059,4.5126004,8.233267090320588
189,3127.7993,3218.0332,4.437242,8.510323691368104
190,3101.3992,3206.3696,4.4030075,7.880496673583984
191,3383.9995,3224.1326,4.2761183,7.604180020093918
192,2789.9978,3180.719,4.1284432,7.8637196063995365
193,3645.5989,3227.2068,4.085562,8.4092577958107
194,3496.1987,3254.106,4.122834,8.60975989818573
195,3275.399,3256.235,4.0343976,8.297269849777221
196,3452.3984,3275.8513,4.043191,8.302733664512635
197,3343.8008,3282.6462,4.1040373,7.973966448307038
198,3552.598,3309.6414,4.2743278,8.0004580783844
199,3260.9995,3304.777,4.3336096,8.1302992105484
200,3557.3987,3330.039,4.3064528,7.990826070308685
201,3093.0002,3306.3352,4.2697997,8.710715310573578
202,3622.7976,3337.9814,4.467808,8.581536211967467
203,3430.1987,3347.203,4.5391626,8.259266288280488
204,3350.9985,3347.5823,4.584603,8.26450923204422
205,3413.3992,3354.1638,4.503216,7.819124398231506
206,3491.399,3367.8872,4.845306,7.811538290977478
207,3544.1997,3385.5183,5.0579357,8.446249988079071
208,3496.1992,3396.5862,4.9214582,8.371357043385506
209,3373.1982,3394.2473,5.0288277,7.63247978925705
210,3449.9993,3399.8225,4.6410685,8.172148723602294
211,3332.399,3393.08,4.8430767,8.273420224189758
212,3197.999,3373.5718,4.8611174,7.811540837287903
213,3335.9988,3369.8145,4.9211574,8.117236604690552
214,3343.8,3367.213,4.7663455,8.149276254177094
215,3446.999,3375.1914,4.791538,8.238594391345977
216,3150.5984,3352.732,4.7732296,7.806426310539246
217,3293.3992,3346.7986,4.76004,8.103002741336823
